cam_02992_01281724276	Maria Forcadell, una gimnasta catalana d'alt nivell, representa la selecció espanyola en les competicions atlètiques.
cam_08935_00355698448	El militant del PSC Albert Soler Sicília ha tingut càrrecs estatals en l'àmbit esportiu.
cam_07140_00186167650	El seu llinatge va salvar l'actriu Cayetana Cuervo de l'ostracisme
cam_08664_00459072871	Freixenet exporta la majoria del cava que produeix.
cam_04484_02088708132	No estic segur si David Checa és el germà de Carles Checa.
cam_06279_01971953477	L'equip d'hoquei de Sant Pere de Riudebitlles és molt bo.
cam_06705_00864270853	En Joan està ingressat a la clínica Debadell.
cam_07140_00956345865	La fama de Miquel Sants no va durar tant com la del seu germà gran, Nicolàs Benet
cam_02689_02141164986	El cap de setmana celebren la cinquantena Fira Anual de l'Esport
cam_08664_01111007904	La Pobla de Mafumet té una superfície molt plana.
cam_07140_00568358580	Fa vacances a les Bahames.
cam_04910_00756657413	Podries passar pel Caprabo i comprar quatre gelats?
cam_03115_00768640617	El supermercat de sota casa és de Coaliment València.
cam_02689_01327252274	El personal de Egipte Aerolínies amb prou feines parla anglès.
cam_08967_02128514495	Quan veig els aiatol·làs que prediquen des de les mesquites a Teheran em fan una mica de por.
cam_08967_01363199880	Hi ha hagut un problema a les oficines de Goma Camps.
cam_07140_01583069134	L'exprincesa del pop Kylie Minogue ha trencat amb el bombó tossenc Andrés Velencoso
cam_07140_01296744055	Si tot va bé, cap al 2025 estarem colonitzant Mart.
cam_06279_02004421420	Qui busqui Frigorífics de l'Empordà ha de desplaçar-se fins a la ciutat de Figueres.
cam_00459_00943898849	T'ho diré deu mil vegades si és necessari.
cam_06705_00694452286	Dolores Castelltort, atleta dels anys trenta, va destacar en el salt de llargada.
cam_03115_00985726833	Àlex Soler Roig va ser un pilot de Fórmula 1 sense massa sort en el seu palmarès.
cam_00762_01797745250	Ara se la vol canviar per una Kawasaki.
cam_06582_00921237500	Lleida és a la comarca del Segrià.
cam_04484_01948221111	El Petit Trianon està molt a prop del Palau de Versalles.
cam_08967_00155863228	Em vaig comprar unes ulleres Dior súper guapes.
cam_04787_01945111587	Proposo que a l'escut de Vilafant hi llueixi un elefant.
cam_04787_01802121150	El meu company va viure una temporada a El Salvador.
cam_04484_01144175273	La gala es podrà veure a TV3 dijous que ve.
cam_03115_01092104980	Kirguizistan és l'escenari d'algunes aventures del Corto Maltès.
cam_02689_00628304839	Redoxon Farma sembla un negoci farmacèutic.
cam_03115_02004674531	Vaig perdre la meva gorra en una excursió pel Gironès.
cam_02992_00364098639	David Bustamante és un gran aficionat del Racing de Santander.
cam_02992_00850268051	Petrem vol dir petrolis de l'Empordà i tenen benzineres a les comarques gironines.
cam_03386_00700723691	El títol del jugador més presumit de la història se'l disputen Beckham i Cristiano Ronaldo
cam_08967_00882685549	Hi ha atemptats terroristes diàriament a Kabul.
cam_00459_00130101242	A Embalatges Petit fan caixes de totes mides.
cam_02689_01343695006	L'Adrià sap parlar un idioma minoritari de les Filipines.
cam_07140_01351856634	Quin any es va fundar l'empresa Frecarn?
cam_00762_01393606299	Frigicoll té productes relacionats amb la refrigeració.
cam_07140_01440887064	Un dos per cent de gent prefereix Serveis Funeraris de Barcelona.
cam_07140_02125547450	El canadenc Justin Bieber atura el concert per reprendre amb duresa i severitat una fan.
cam_08664_00186720685	Quant són cent noranta-vuit graus centígrads en graus Kelvin?
cam_07140_00651977519	Per jugar a tennis, m'agraden les vambes de la marca Diadora
cam_08935_00900448132	Francisco Camprodón, escriptor del dinou, amb la Renaixença catalana va passar d'escriure en castellà a fer-ho en català.
cam_04787_00792335014	A Madrid hi ha molt ambient de nocturn.
cam_08935_01393222556	Tot i ser molt guapo, Marc Clotet no és gaire bon actor
cam_02992_00181329244	Banyar-me a les aigües de Key West no em feia cap gràcia.
cam_03386_00723349843	Ara que tinc vint anys, ara que encara tinc força i em sento bullir la sang.
cam_00762_00306484231	Els embotits Monter els fan a Girona.
cam_02689_00191577144	Vaig anar a Subirats a visitar unes caves.
cam_03115_02090458078	La conferència de Jesús Caudevilla Pastor va ser tot un èxit.
cam_04484_01607740406	Hem estat esquiant a Tavascan, i ens hem allotjat al refugi de la Pleta del Prat.
cam_08967_00607202262	Els de Manpower contracten molta gent.
cam_07140_00060559571	Fernando Maristany i Guasch va ser un editor important del primer terç del segle passat i va conrear la poesia.
cam_08967_01164978481	Pau Gasol va anar a la NBA i es va inflar
cam_02992_00135521929	Ha comprat en línia unes samarretes a la pàgina web de Mango.
cam_04910_01366632170	Manel Estiarte és un nedador professional retirat amb molt èxits a l'esquena.
cam_03115_00844566461	Dimarts vinent he quedat amb la meva cosina.
cam_00762_01763630113	L'hotel Hilton de Barcelona és a la Diagonal
cam_06582_01784800811	Anireu a veure els temples de Phnom Penh?
cam_07140_01073353578	La cantant María Paredes ha hagut de cancel·lar la seva gira a causa d’una greu malaltia
cam_00762_01721027065	La gent de Viladecans viu a prop de l'autopista.
cam_00762_01734150702	La seu de l'FBI es troba a Quantico, Virgínia.
cam_07140_00894424110	Al Pacino en realitat es diu Alfredo.
cam_08935_00178550753	Tenia una impressora Epson.
cam_08935_01819872317	Sovint faig espaguetis amb pastes Santmartí o també de qualsevol altra marca.
cam_06279_00749224087	Per visitar el plató de TV3 hauries d'agafar el tram fins a Sant Joan Despí.
cam_08664_00907430858	A vegades Yahoo dóna millors respostes que Google.
cam_03115_00754996189	La Juani va ser la pel·lícula més coneguda de Bigas Luna
cam_08664_01424379366	La Generalitat ha demanat un informe a Indústries Químiques del Vallès.
cam_06582_00839229955	El noi em va dir el seu telèfon i crec que era sis set nou, quatre tres sis, dos-cents.
cam_06279_01666120771	Quan van arribar els grecs a Castelló d'Empúries?
cam_04910_00482521949	El fundador del Zara és de Galícia
cam_02689_00538655055	Els de Global Logística t'ho enviaran a qualsevol lloc del planeta.
cam_07140_00945403213	Tom Cruise és el personatge principal de la trilogia de Missió impossible.
cam_02992_01163064180	Els veïns d'Oklahoma no volen més manifestacions.
cam_08935_01493064022	Eren molt bones les patates fregides del Frit Ravich.
cam_00762_00371260444	El Moianès és una comarca des de tan sols l'any 2015.
cam_04910_00996748824	El meu primer treball com a químic va ser als laboratoris de recerca de Ferrer Internacional.
cam_03386_02004039134	Al Vendrell hi ha un auditori molt bonic.
cam_06582_01700597565	Hi ha cocodrils a Dundee?
cam_04787_01746401963	Aquesta camisa de Bimba Bosé costa dos-cents euros.
cam_03115_00670783506	L’Ara m'ha regalat un mes gratuït
cam_08935_00850410167	Tenien set-cents quaranta-dos col·laboradors arreu del món.
cam_02689_00849808759	Josep Vicenç Foix ens deixà la seva poesia i la pastisseria més famosa de Sarrià.
cam_03386_00301880255	Vueling està fent la competència a Ryanair.
cam_04484_01879162267	Al Central Park hi ha un racó que és un memorial a John Lennon.
cam_08967_02080312603	El 2010 em van venir a veure la Mireia i el Roger.
cam_04910_00218653899	Vaig anar a Malta a fer un curs d'anglès amb Interlingua.
cam_02689_00544828850	Resulta que durant un temps vaig ser veí de l'olotí Jordi Xuclà i Costas.
cam_07140_01389979592	La població de Santa Coloma de Gramenet va créixer exponencialment durant el segle xx.
cam_07140_00464999282	Vilablareix està sent absorbit per Girona.
cam_00459_01489985449	Anna Simon va començar a TV3.
cam_03386_01075888177	Els fans de Pol Espargaró es fan dir espargarins.
cam_08967_00605278206	Ahir al matí vaig fer una entrevista de feina a Legrain.
cam_03115_00586883001	Alibaba genera més diners que Amazon
cam_04910_00612194778	Àlex Corretja va ser un dels millors tennistes de la seva època
cam_02992_01380677169	La crema Massi va ser inventada per un italià.
cam_04484_00822626119	Quant són mil euros en dòlars?
cam_06279_00686376943	És un inútil, un zero a l'esquerra.
cam_06582_01364205737	Va anar al Vaticà a veure la Capella Sixtina.
cam_06582_00691053780	El Periódico de Catalunya té una edició en català i una en castellà.
cam_03386_01312131063	Els Beatles són immortals
cam_02689_00625910422	Ferimet és una empresa que es dedica a la reparació i comerç de materials ferroviaris.
cam_08935_01031021653	L'exèrcit americà va trobar molta resistència l'any 2007.
cam_02689_00512905418	Pel cel d'Òdena s'hi veuen sovint globus aeroestàtics.
cam_02689_01945822594	Vaig comprar una baieta Vileda per rentar l'apartament.
cam_03115_00278607360	Com que arriba el novembre, comprarem panellets, castanyes i moniatos.
cam_04910_01593745150	Antonio Balmón Arévalo, polític del PSC del Baix Llobregat, sempre se l'ha associat amb l’aparell del partit.
cam_08664_01194806954	Caldes de Montbui té una font d'aigua calenta natural.
cam_08967_01656042578	Vaig coincidir amb Gala González en una discoteca i vaig arribar a parlar-hi una bona estona.
cam_04484_01184003580	Sovint menjava pèsols i altres productes congelats de la Sirena.
cam_02689_01686752422	Als Emirats Àrabs no se m'hi ha perdut res.
cam_08664_01567771103	Va fer una bona marató; va sortir a les dotze del migdia i va arribar a les tres i disset minuts.
cam_03386_01057386452	Els de Nike es gasten molts diners patrocinant tennistes
cam_03115_00510422343	Vaig a ballar sardanes dues vegades a la setmana.
cam_08967_01000378885	La meva família sempre ha estiuejat a Vallromanes.
cam_06582_01088546468	Quin és el recorregut del Bus Turístic de Barcelona?
cam_00459_01473326742	Un dia t'agafaré i ja veuràs.
cam_02992_02013892594	La ruta templera i hospitalera de l'Espluga de Francolí és mol interessant.
cam_02992_00195020773	Grífols va desdoblar les seves accions a principi d'any.
cam_08967_00244851936	La noia del meu amic viu a Cervelló.
cam_04484_02003064266	Al final vaig haver de vendre'm la Suzuki.
cam_03386_00674021254	Quimi Portet sempre serà recordat per la seva cançó La Rambla
cam_04484_01645999692	És de Cardiff però va créixer a Manchester.
cam_04484_00267782384	No he vist mai cap obra d'Alexandre Maristany i Guasch
cam_08935_00220372199	Medina té una de les mesquites més boniques del món.
cam_00459_01960421154	David Márquez és un dels grans en el món del còmic
cam_04484_01302079755	Alberto Contador és un dels millors ciclistes espanyols de l'actualitat.
cam_02689_01839401963	No estic segur si Daiac és una empresa coreana o japonesa.
cam_04787_02004938752	Guess és una marca de roba, però mai he entrat a les seves botigues
cam_02689_00153916389	La marededéu de Meritxell és la patrona d'Andorra.
cam_08664_02087883004	El 2008 vaig fer divuit anys.
cam_08967_01233856095	Quan hi ha cursa al circuit de Catalunya, Barcelona s'omple de turistes àrabs, alemanys i holandesos.
cam_04787_00558993488	Fernando Guillén Cuervo no és tan famós com la seva germana Cayetana.
cam_06582_00625196674	El jardí botànic de Blanes no és res de l'altre món.
cam_03115_00148650702	Saps si l'estació de Vallter 2000 tancarà?
cam_00459_00171569808	El 1999 va ser el meu any preferit.
cam_06705_01460761006	Les Garrigues podrien ser Patrimoni de la Humanitat.
cam_04484_00825439136	Per la Mare de Déu del Carme hi ha festa major.
cam_06279_01917130141	A Sant Cebrià de Vallalta s´hi fan unes maduixes, o si voleu maduixots, boníssimes.
cam_08664_00120961330	Els pintallavis Blistex regeneren la pell.
cam_03386_00055803088	El Baix Llobregat està ple de fàbriques.
cam_08664_00309638831	Potser t'interessen els ordinadors de Lenovo.
cam_00459_00157251859	Un cotxe de cinc mil euros és l'opció més barata del mercat.
cam_08967_00191882509	Nostradamus va predir que el món acabaria el 2030.
cam_06705_01682889929	David Cirici i Alomar és un escriptor català força premiat que va col·laborar amb la Trinca.
cam_06705_00232193138	Et recomano que viatgis a Armènia, fan àpats molt bons.
cam_08935_02030109728	Les pel·lícules de Woody Allen sempre són commovedores
cam_00762_00852950886	Ella era de Vilanova del Camí i n'estava molt orgullosa.
cam_02992_01079984592	Tinc el nou disc del malagueny Pablo Alborán
cam_07140_00847072777	Hugo Silva fa pel·lícules molt dolentes.
cam_04484_01065683726	Hi ha cap cinema a Vilallonga del Camp?
cam_03115_00160613861	La gent de Systems fan programari de comptabilitat; en diuen un ERP.
cam_06582_00141588707	Falset és la capital del Priorat.
cam_02689_00057707359	Heu visitat mai Corbera de Llobregat?
cam_00459_01087760347	Vés a l'Agrària Plana de Vic i Secció de Crèdit a veure si et poden ajudar.
cam_04484_00984516846	Els preus de les Yamaha són millors.
cam_06582_01602089969	Té un veler i està navegant pel golf de Bengala.
cam_02689_00035067639	L'Oriol Junqueras era alcalde de Sant Vicenç dels Horts.
cam_04484_01153927336	A la benzinera Meroil hi ha una petita cafeteria.
cam_00762_01279830846	Meritxell Batet Lamaña ha sigut la cap de llista del Partit Socialista a Barcelona.
cam_06279_01025814703	Tinc una samarreta Diesel dels anys noranta
cam_00459_01642865566	El circuit d'Assen és als Països Baixos.
cam_08664_00954345970	Hi ha països on la gent menja a dos quarts de set.
cam_07140_00068596517	Naomi Watts no és de les que fan qualsevol paper
cam_00762_00867605556	Tot i que té una relació, té un compte obert a Oh, Cupido
cam_06582_00501525582	Jo pràcticament no engego la televisió; quan tinc una estona miro algun vídeo al Youtube
cam_04484_01722057511	Maria Aurèlia Capmany era una escriptora catalana que té un carrer a Girona.
cam_06279_02146179428	La melena d'Irene Garcia és d'aquelles que impressionen.
cam_00459_02037491979	El concert de Coldplay serà a l'estadi Toyota.
cam_03115_01312427080	Sol passejar amb la Carme cada tarda.
cam_03386_01405580418	Jennifer Lopez ha sabut barrejar música i cine d'una manera molt aconseguida
cam_00459_00648479496	Les sabatilles esportives de Reebok són molt dures
cam_06705_01055612539	Demà aniré a Fotoprix a fer-me les fotos per al DNI.
cam_03386_02032637394	Per viatjar pel sud-est asiàtic surt molt a compte volar amb Vueling
cam_08967_00842189565	Josep Carreras va néixer a Sants i és un dels homes més elegant del país
cam_06705_00017770201	Les notícies de TV3 les miren molts milions de persones.
cam_04484_01697355526	Un altre dels grans jugadors d'handbol fets a Granollers va ser José Antonio Cabrera Sánchez.
cam_06582_00326058565	Vaig rebre un correu electrònic amb data del 2028.
cam_04787_00784564224	La Companyia General Càrnia produeix tota mena de botifarres.
cam_02689_01944771295	A les dotze del migdia surt de l'escola.
cam_07140_00612311953	Tot sembla indicar que Robert Marc hauria superat els seus problemes d'addicció
cam_02689_00419802217	Es passa el dia menjant Smints i l'alè li fa olor de menta.
cam_00762_00374230769	A Terrassa hi ha cap discoteca?
cam_03115_01187517751	Durant molts anys vaig competir professionalment amb Diversey.
cam_00459_00841698582	Avui he vist la Mireia entrant a Prenatal; hi ha alguna cosa que no sé.
cam_06582_02112856651	A Santa Perpètua de Mogoda hi ha molta indústria.
cam_08967_00885131465	El meu xupa-xup preferit és el de cola.
cam_08935_00874779981	Les piscines municipals d'Almacelles no són gaire noves.
cam_02689_02082671911	Cent dotze és el número d'emergències.
cam_08935_02048033743	Antoni Bori i Fontestà, mestre i pedagog català del segle dinou, té un carrer a Barcelona amb el seu nom.
cam_00459_00252317192	No hi ha cap vol cap a Papua que estigui dins els teus requeriments.
cam_07140_00851209391	Radiohead van tocar a l'últim Primavera Sound
cam_04484_00895203468	A la Garrotxa trobem el volcà de Santa Margarida, amb la seva ermita al bell mig del cràter.
cam_04910_00069550216	David Davis Cámara va destacar com a jugador d'handbol i actualment exerceix d'entrenador.
cam_03386_00796828762	Llegeix l'Hola a la sala d'espera del metge
cam_07140_01261844405	El Machu Picchu és una meravella.
cam_00762_00523913939	En aquella pel·lícula hi sortia Jordi Mollà
cam_06279_00803138038	L'antiga església parroquial romànica de Sant Sadurní es troba a Callús.
cam_04910_01063835988	A l'Esquirol no saben com volen dir-ne del poble i han fet un referèndum.
cam_08664_01997216132	Afganistan és un país preciós d'on ens arriben massa males notícies.
cam_08967_02076082900	Mostra'm una ruta des d'aquí al Liceu.
cam_08664_00838012891	Els bolígrafs de Bic es poden trobar a totes les oficines.
cam_08664_00488506895	El ventilador del professor, un home calorós i suós, escampava l'olor de Floïd per tota la classe.
cam_07140_01493563723	El castell de Montclús a Sant Esteve de Palautordera data del segle onze.
cam_08967_01932073030	He vist la portada de revista d'Elsa Pataky
cam_02992_01032250754	No m'agraden gens les pel·lícules de Luis Buñuel
cam_04787_01156401475	Els safaris a Zimbàbue estan de moda els darrers anys.
cam_08967_01496273783	Ja he rebut la targeta de Sephora
cam_08935_01111300606	El primer cop que vaig sentir el nom de Wolverhampton va ser associat a un equip de futbol.
cam_00459_00911865452	Núria Picas és una atleta excepcional
cam_04910_00376521363	Llogar la casa tot l'estiu et costarà tres mil euros.
cam_04484_02103090276	El creixement de Mataró, capital del Maresme, pateix per la seva proximitat a Barcelona.
cam_06279_01254620667	Els nous cantants de Gima volen promocionar els clàssics.
cam_08664_00266457377	Les campanes sonen fins a les dotze de la nit.
cam_02689_00603431456	Posa't crema Isdin, que tens la cara com un mapa.
cam_06279_01112119879	Tuy és una agència de viatges alemanya.
cam_07140_01246129246	Bruno Oro té l'edat del meu germà
cam_03386_00520128375	El millor jugador de la història de Gales és Gareth Bale
cam_00762_01135152297	Les olives arbequines deuen venir d'Arbeca.
cam_08664_00141063593	Vaig tenir una xicota de Mont-roig del Camp, però la relació no va funcionar mai bé.
cam_00762_00390843288	L'avi dels meus cosins viu a Sant Esteve Sesrovires.
cam_00459_00884379292	Per anar cap al Solsonès has d'agafar la segona sortida a la dreta.
cam_02992_00247681084	a prop de la Nestlé.
cam_04910_00298462730	Al Grup Electro Stocks tenen accions electrificades.
cam_00459_01623260868	Boomerang va ser un número u del grup Manel durant setmanes.
cam_03115_01609510285	Sempre he llegit amb interès els articles literaris de David Castillo Buïls.
cam_06705_00051468661	Quaderns Crema edita llibres en català.
cam_06705_00482648151	A Fornells de la Selva hi viuen poc més de dos mil habitants.
cam_08664_01335898871	Em pots recomanar un bon restaurant a Ponts?
cam_04910_01559497276	L'Adrià Collado últimament fa més televisió que cinema .
cam_02992_01340538575	Recordo un documental dels anys seixanta sobre els festivals de jazz de Newport que eren una delícia.
cam_02689_00642876042	Kim Jong Un és el dictador de Corea del Nord.
cam_03115_01046045964	A Santa Margarida i els Monjos hi ha una càmera del temps de TV3.
cam_04787_01324988603	En acabar anirem a la platja de Calafell.
cam_06279_00976304022	Si mai em perdo, busqueu-me a Togo.
cam_07140_00202894321	És un deure que tinc pendent llegir algun llibre d'Alegria Julià, escriptora de literatura infantil i juvenil.
cam_06582_01728156966	Al meu pare li agradava repetir els poemes de Juan Goytisolo
cam_02992_00203770462	La benzinera Petromiralles és a la sortida del poble
cam_03115_01181154672	A Sant Joan de les Fonts vaig passar la nit al ras.
cam_04910_01186680110	agradar gens a la Unió Europea.
cam_02992_00420535071	Pond’s té programes d'integració de les dones en la recerca científica
cam_04910_01266571863	Vaig acabar el divuitè a la marató de Zuric.
cam_06705_01863413491	A Gironella, una vila tan bella, n'hi ha una donzella que a mi em fa penar.
cam_08967_01229853954	Sembla que les botigues Naturhouse ja no estan tan de moda.
cam_06705_00439330112	El compositor i pianista Isaac Albéniz va viure part de la seva vida a Tiana..
cam_02992_01016266052	Whatsapp és una gran eina de comunicació per a familiars i amics, però no cal abusar-ne.
cam_03386_00231302097	Vaig coincidir en un vol de Barcelona a Vigo amb l'Alexandra Pereira.
cam_08967_00257017141	A Lesotho tenen un greu problema amb la sida.
cam_00762_01303440526	La revista Vallesos costa tres euros.
cam_08664_00648529053	Has de marcar el signe més, seguit de quaranta-u, u, dos-cents dotze, set-cents vuitanta-dos, trenta-tres, trenta.
cam_08664_00153765405	El caixer més a prop del Banc Sabadell és a cent metres.
cam_02992_00113418415	Guillem Capdevila, nascut a Puigcerdà, té un bon palmarès en el món de l'esquí
cam_06279_00321876756	Si d’una cosa en puc estar segur és que a Formatges Vallès no construeixen cases ni dissenyen tubs.
cam_00762_01566646837	Daniel Rocamora és un destacat jugador de voleibol sabadellenc que juga en un equip austríac.
cam_08935_00191741313	A Centelles hi havia una casa de colònies.
cam_06582_00561876555	En Martí arriba a l'aeroport a les quatre.
cam_02689_01891101142	La Segarra és una comarca de l'interior de Lleida.
cam_08935_02064596283	Antoni Bulbena i Tussell, que visqué entre els segles dinou i vint, va traduir al català grans clàssics de la literatura universal.
cam_06279_00395802923	Li-Xing és una marca xinesa de roba esportiva
cam_07140_00763204679	Castellet i la Gornal és a tocar del parc del Foix.
cam_02689_00376125179	Adrià Gual va ser un artista polifacètic, va conrear la dramatúrgia, la poesia i les arts plàstiques.
cam_02689_01582305897	No en tinc ni idea de què fa l'empresa Àrea i Serveis Vilamalla.
cam_04484_00643984277	A Cànoves i Samalús encenen una carbonera cada dos anys.
cam_06279_01322103954	Sempre que puc faig escala a l'aeroport de Sydney.
cam_08664_00522409814	No he tingut mai un rellotge Seiko, però m'han dit que són molt fiables
cam_08935_01692030522	Quines editorials formen part del grup Mondadori?
cam_03115_02080794866	Tenien planejat anar a visitar els seus parents a Adelaida.
cam_06582_00208477200	Jordi Sánchez interpretava un paper molt divertit a Plats Bruts.
cam_08967_01815902792	Un dels països amb millor qualitat de vida del món és el Canadà.
cam_02689_00891859287	Al jovent d'avui en dia li agrada l'estil d'Ismael Miquel.
cam_08935_00108997068	A Cervera hi tenen universitat gràcies a Felip V.
cam_04787_01994479153	Julià de Jòdar es presentà amb la CUP a les eleccions al Parlament del setembre del 2015.
cam_04484_00917002637	No tinc ni idea on és el mercat d’Atenes.
cam_02992_01194089391	Em van preguntar si el nom de l'Ametlla del Vallés té a veure amb els ametllers.
cam_00459_00949642935	De tots els llocs anomenats Lancaster solament he visitat la ciutat històrica d'Anglaterra.
cam_02992_01670032701	A Sant Pere de Vilamajor s'hi celebra anualment una fira medieval.
cam_08664_00236537928	La capital d'Honduras és Tegucigalpa.
cam_04787_01931543290	Carles Puyol és el millor capità de la història del Barça
cam_02992_00673943771	L'Hermes ha anat a viure a Sant Pere de Ribes.
cam_07140_00461473846	Al Baix Empordà hi ha càmpings molt recomanables.
cam_04910_01749128756	El museu del Molí Paperer es troba a Capellades.
cam_04484_01121035210	Efecte Passadís és un bon nom per a un grup de rock alternatiu.
cam_08664_01117923356	El Roc Foradat es troba a Prats de Lluçanès.
cam_03115_01764439937	L'Agrupació Guinovart Obres i Serveis Hispània és una empresa catalana.
cam_03386_00428848245	Sabeu escriure noranta-nou en números romans?
cam_06582_00194753049	Luis Suárez és un davanter que no perd ni una oportunitat
cam_08967_01807595247	A Torregrossa per Festa Major es mengen les orelles.
cam_00459_01779685846	El casament va ser a Jaipur
cam_02992_01143042226	Encara hi ha molts llocs per descobrir a Malàisia.
cam_03386_00483061047	Maradona no és una persona qualsevol, és un home enganxat a una pilota de cuir
cam_02992_00223848801	Harlequin és una de les típiques etiquetes de llibres romàntics similars als de la Corín Tellado.
cam_03115_01576570399	José Antonio Garriga Vela pertany a l'Orde de Finnegans, veneradors de l'Ulisses de James Joyce.
cam_02992_01518856964	Al poble hi havia una benzinera de Total on compràvem gelats
cam_03115_01019829089	Sempre m'han fascinat les tres xemeneies de Sant Adrià de Besòs.
cam_04787_00512440503	Compra productes de Mango en línia
cam_08967_00876568745	Tots els serveis de Mapa Ibérica es destinen a Espanya.
cam_06279_01477920076	Els universitaris anglesos van de festa a Salou i beuen massa alcohol.
cam_00459_01025097767	Antonio Banderas és espanyol i fa de mexicà a la seva pel·lícula més coneguda.
cam_06705_01341258149	Si et canvies l'assegurança amb Allianz aconseguiràs estalviar cap a finals d'any.
cam_03115_01419225664	Els anuncis Calvin Klein són sensuals
cam_02992_01797791925	Ma mare va viure durant un temps a l'Alt Urgell, però ara no sé ben bé en quin poble.
cam_00459_00448436979	Oriol Pujol i Ferrusola va dimitir dels seus càrrecs polítics pel cas de les ITV
cam_04484_00337137537	Dani Pedrosa i Marc Márquez corren amb l'equip de Repsol
cam_08935_00391333727	Concepció Carreras, poetessa, escriptora i professora de música, va néixer a Olot.
cam_02689_01233956547	Leo Messi és el millor futbolista del món
cam_08664_00083107844	A la Sènia, hi vaig anar a comprar els mobles de casa meva.
cam_08967_00574850404	Els ciclistes són feliços quan arriben suats i assedegats a Aiguafreda.
cam_08967_01721063590	La Clàudia viu a Munic amb uns amics.
cam_00762_02066792263	Quant costen les impressores HP?
cam_08664_00307444264	El San Francisco és el meu còctel favorit
cam_02992_01250986799	Salvador Gabarró és un empresari català amb molt de poder.
cam_03386_01877959746	Eslovàquia és a l'est de Txèquia.
cam_06582_01227711658	El Rubius és un popular creador de Youtube, sobretot entre adolescents
cam_00459_00438232747	A la Festa Major d'Alpicat hi va molta gent.
cam_02689_01571306507	Missouri és el nom d'un estat dels Estats Units i també del riu que hi passa.
cam_02689_00330885484	La poesia de Carme Guasch té com a temes bastant recurrents la mort i la superació del dol.
cam_08967_01163029679	El paquet va arribar just a tres quarts i cinc d'onze.
cam_04910_01244290439	El Laboratori Estada és al carrer Aragó.
cam_04910_00495455755	Eva González presenta un programa de cuina.
cam_03386_00833214232	La característica més bona de Sylvester Stallone com a actor són els seus abdominals
cam_02992_01667342911	El 2020 els cotxes no tindran conductor.
cam_02689_01929357654	Casa Ametller ofereix uns preus molt competitius.
cam_08967_01364678412	La platja de Castell-Platja d'Aro es conserva gràcies a la gent.
cam_00459_00866668664	Al Pla d'Urgell hi ha Mollerussa, d'on ve el Bojan.
cam_06279_00535267335	La revista Carícies treu en portada Judith Mascó.
cam_07140_01824984523	Bono està de gira amb U2
cam_06279_00800096991	D'Artesa de Segre són els mítics croissants de mida gegant.
cam_08935_01403453142	Les grans novel·les del segle dinou són romàntiques, realistes i naturalistes.
cam_02992_01535405764	El seu company de classe, l'Àlex, va guanyar un premi en el concurs de talents.
cam_00459_00933654715	La Trinca va fer una cançó sobre Mollerussa.
cam_03386_00538683142	Antoni de Bofarull, poeta i dramaturg, va ser un dels homes de la Renaixença catalana del segle dinou.
cam_04787_01748372957	Els de Movistar m'envien cartes cada més
cam_06705_01382068590	Molta gent coneix la veu de Lluís Marco sense saber-ho
cam_00459_02115934999	En Pau Gasol és de Sant Boi de Llobregat.
cam_08935_00032080215	Àlex Crivillé encara fa curses?
cam_08664_01729549629	A Vilafranca del Penedès hi ha la plaça més castellera.
cam_04484_01355466135	Saturn és una empresa dedicada al sector de l'electrònica de consum, des d'electrodomèstics fins a televisors.
cam_04484_00012326337	El día del watusi és un llibre de Francisco Casavella
cam_04484_01013158467	Em pregunto perquè en diuen Sant Andreu de la Barca, si ni és vora el mar ni el Llobregat és navegable.
cam_03115_01810997688	Reyes Estévez era un plusmarquista i maratonià que va guanyar una medalla olímpica.
cam_06705_01823208269	Mostra'm notícies recents sobre Pau Gasol
cam_04910_01578891196	Vaig trobar un televisor Sanyo molt barat
cam_03386_00327637767	Les declaracions de Valentino Rossi després de la cursa no van deixar a ningú indiferent
cam_03386_00571352953	Marià Fortuny és un personatge d'una sèrie de televisió molt famosa
cam_00762_01665784649	Va acompanyar sa mare a un concert d'Alejandro Sanz
cam_08967_01637542124	L'Hotel Calella és davant del mar
cam_08664_01512634010	Un préstec de sis mil euros per poder viatjar pel món.
cam_00459_00059615982	El turisme a Tailàndia és majoritàriament europeu.
cam_07140_01458135278	M'agrada com Jordi Arcarons conduïa la seva moto.
cam_02992_02016674531	Volien visitar les illes Barbados però al final no va poder ser.
cam_06582_01678165120	Quin és l'últim disc de la Beth?
cam_08935_01312584320	Jaume Comelllas i Colldeforns és un conegut periodista i crític d'art.
cam_02992_01885531365	Sempre m'ha fet molta gràcia el nom de Zara.
cam_08664_01091168958	Francesc Pelagi Briz, escriptor del segle dinou, és una de les referències de la Renaixença catalana.
cam_06279_00777153306	Josep Esteve i Seguí era farmacèutic i també escriptor folklorista català.
cam_06279_00702743607	Mai no he volat amb Corea Aerolínies
cam_08664_00542180708	Al mar Mort resulta molt fàcil fer-hi el mort.
cam_00459_00865447603	Estic buscant vols a Florida.
cam_06582_00973670524	Volia anar a Sharm al-Sheikh de vacances, però m'ho estic repensant.
cam_06705_00932302260	La gran majoria de sèries de TV3 tenen la firma de Josep Maria Benet i Jornet.
cam_03115_02005240387	Gervasio Deferr va posar un gimnàs a La Mina i fa classes de gimnàstica als nens del barri
cam_00459_00098816840	El quinze d'agost se celebra la Festa Major de Gràcia.
